receipt_id,purchase_order_id,product_id,warehouse_id,receipt_date,received_quantity,receipt_status
RCV-0001124,PO-001019,OFF-AP-10000252,WH-SOUTH,2018-05-06,8,Received
RCV-0002889,PO-002613,OFF-LA-10003190,WH-SOUTH,2018-05-06,21,Received
RCV-0002130,PO-001932,OFF-BI-10002414,WH-EAST,2018-05-07,6,Received
RCV-0002775,PO-002506,OFF-LA-10000081,WH-SOUTH,2018-05-07,5,Received
RCV-0004099,PO-003720,OFF-SU-10001212,WH-SOUTH,2018-05-07,25,Received
RCV-0004189,PO-003802,TEC-AC-10000158,WH-WEST,2018-05-07,19,Received
RCV-0000613,PO-000556,FUR-FU-10001876,WH-EAST,2018-05-08,25,Received
RCV-0002583,PO-002338,OFF-EN-10002986,WH-EAST,2018-05-08,15,Received
RCV-0005133,PO-004675,TEC-PH-10004614,WH-WEST,2018-05-08,7,Received
RCV-0002229,PO-002023,OFF-BI-10003274,WH-WEST,2018-05-09,16,Received
RCV-0000434,PO-000392,FUR-FU-10000010,WH-CENTRAL,2018-05-10,17,Received
RCV-0001179,PO-001068,OFF-AP-10001271,WH-WEST,2018-05-10,13,Received
RCV-0002002,PO-001819,OFF-BI-10001575,WH-CENTRAL,2018-05-10,23,Received
RCV-0003354,PO-003033,OFF-PA-10002333,WH-WEST,2018-05-10,10,Received
RCV-0003152,PO-002851,OFF-PA-10001166,WH-WEST,2018-05-11,24,Received
RCV-0002899,PO-002623,OFF-LA-10003510,WH-SOUTH,2018-05-12,8,Received
RCV-0003882,PO-003516,OFF-ST-10001932,WH-CENTRAL,2018-05-12,16,Received
RCV-0004361,PO-003957,TEC-AC-10002331,WH-SOUTH,2018-05-12,14,Received
RCV-0004541,PO-004127,TEC-AC-10004659,WH-CENTRAL,2018-05-13,11,Received
RCV-0000874,PO-000794,FUR-FU-10004245,WH-EAST,2018-05-14,13,Received
RCV-0001145,PO-001037,OFF-AP-10000692,WH-WEST,2018-05-14,13,Received
RCV-0002414,PO-002185,OFF-BI-10004330,WH-WEST,2018-05-15,19,Received
RCV-0004066,PO-003689,OFF-ST-10004835,WH-EAST,2018-05-15,15,Received
RCV-0001146,PO-001037,OFF-AP-10000692,WH-WEST,2018-05-16,6,Received
RCV-0003672,PO-003324,OFF-PA-10004983,WH-SOUTH,2018-05-16,11,Received
RCV-0000113,PO-000103,FUR-BO-10004467,WH-WEST,2018-05-17,20,Received
RCV-0002900,PO-002623,OFF-LA-10003510,WH-SOUTH,2018-05-17,5,Received
RCV-0005108,PO-004651,TEC-PH-10004389,WH-EAST,2018-05-17,21,Received
RCV-0001060,PO-000963,FUR-TA-10003748,WH-EAST,2018-05-18,13,Received
RCV-0001543,PO-001406,OFF-AR-10001988,WH-EAST,2018-05-18,10,Received
RCV-0002568,PO-002324,OFF-EN-10002504,WH-SOUTH,2018-05-18,15,Received
RCV-0003458,PO-003126,OFF-PA-10003134,WH-CENTRAL,2018-05-18,24,Received
RCV-0003726,PO-003373,OFF-ST-10000604,WH-WEST,2018-05-18,24,Received
RCV-0005030,PO-004577,TEC-PH-10003437,WH-WEST,2018-05-18,23,Received
RCV-0001131,PO-001025,OFF-AP-10000358,WH-SOUTH,2018-05-19,17,Received
RCV-0002798,PO-002529,OFF-LA-10000443,WH-EAST,2018-05-19,17,Received
RCV-0003233,PO-002923,OFF-PA-10001752,WH-CENTRAL,2018-05-20,25,Received
RCV-0004370,PO-003965,TEC-AC-10002380,WH-SOUTH,2018-05-20,13,Received
RCV-0000995,PO-000904,FUR-TA-10001889,WH-SOUTH,2018-05-21,11,Received
RCV-0001265,PO-001147,OFF-AP-10002670,WH-SOUTH,2018-05-21,12,Received
RCV-0001366,PO-001239,OFF-AP-10004868,WH-WEST,2018-05-21,23,Received
RCV-0002858,PO-002584,OFF-LA-10002271,WH-EAST,2018-05-21,23,Received
RCV-0003068,PO-002773,OFF-PA-10000483,WH-EAST,2018-05-21,25,Received
RCV-0002061,PO-001873,OFF-BI-10001900,WH-WEST,2018-05-22,23,Received
RCV-0002782,PO-002513,OFF-LA-10000240,WH-WEST,2018-05-22,21,Received
RCV-0000114,PO-000104,FUR-BO-10004467,WH-WEST,2018-05-23,15,Received
RCV-0000197,PO-000176,FUR-CH-10001270,WH-SOUTH,2018-05-23,20,Received
RCV-0000328,PO-000298,FUR-CH-10003535,WH-EAST,2018-05-23,15,Received
RCV-0001480,PO-001346,OFF-AR-10001446,WH-CENTRAL,2018-05-23,25,Received
RCV-0004500,PO-004089,TEC-AC-10004171,WH-WEST,2018-05-23,21,Received
RCV-0003468,PO-003136,OFF-PA-10003228,WH-WEST,2018-05-24,14,Received
RCV-0004555,PO-004140,TEC-AC-10004859,WH-EAST,2018-05-24,17,Received
RCV-0001632,PO-001488,OFF-AR-10003338,WH-EAST,2018-05-25,22,Received
RCV-0001159,PO-001050,OFF-AP-10000938,WH-CENTRAL,2018-05-26,23,Received
RCV-0002935,PO-002651,OFF-LA-10004178,WH-CENTRAL,2018-05-26,23,Received
RCV-0003645,PO-003302,OFF-PA-10004733,WH-CENTRAL,2018-05-26,24,Received
RCV-0004022,PO-003649,OFF-ST-10003816,WH-CENTRAL,2018-05-26,18,Received
RCV-0004899,PO-004458,TEC-PH-10002185,WH-CENTRAL,2018-05-26,17,Received
RCV-0002063,PO-001875,OFF-BI-10001922,WH-CENTRAL,2018-05-27,13,Received
RCV-0002116,PO-001920,OFF-BI-10002225,WH-CENTRAL,2018-05-27,15,Received
RCV-0002152,PO-001950,OFF-BI-10002571,WH-CENTRAL,2018-05-27,11,Received
RCV-0004447,PO-004039,TEC-AC-10003280,WH-EAST,2018-05-27,10,Received
RCV-0005000,PO-004547,TEC-PH-10002923,WH-WEST,2018-05-27,17,Received
RCV-0004902,PO-004461,TEC-PH-10002200,WH-WEST,2018-05-28,17,Received
RCV-0001531,PO-001394,OFF-AR-10001953,WH-CENTRAL,2018-05-29,18,Received
RCV-0005082,PO-004626,TEC-PH-10004071,WH-CENTRAL,2018-05-29,11,Received
RCV-0000203,PO-000182,FUR-CH-10001482,WH-SOUTH,2018-05-30,24,Received
RCV-0003908,PO-003541,OFF-ST-10002301,WH-CENTRAL,2018-05-30,11,Received
RCV-0004448,PO-004039,TEC-AC-10003280,WH-EAST,2018-05-30,6,Received
RCV-0004659,PO-004238,TEC-MA-10003173,WH-EAST,2018-05-30,10,Received
RCV-0004662,PO-004241,TEC-MA-10003176,WH-WEST,2018-05-30,21,Received
RCV-0004900,PO-004459,TEC-PH-10002185,WH-SOUTH,2018-05-30,17,Received
RCV-0000522,PO-000474,FUR-FU-10000794,WH-WEST,2018-05-31,10,Received
RCV-0001671,PO-001522,OFF-AR-10003651,WH-WEST,2018-05-31,16,Received
RCV-0000379,PO-000344,FUR-CH-10004287,WH-WEST,2018-06-01,23,Received
RCV-0000972,PO-000883,FUR-TA-10001520,WH-WEST,2018-06-01,14,Received
RCV-0000655,PO-000595,FUR-FU-10002191,WH-WEST,2018-06-02,23,Received
RCV-0002153,PO-001950,OFF-BI-10002571,WH-CENTRAL,2018-06-02,7,Received
RCV-0002249,PO-002043,OFF-BI-10003364,WH-SOUTH,2018-06-02,15,Received
RCV-0003889,PO-003523,OFF-ST-10002182,WH-CENTRAL,2018-06-02,15,Received
RCV-0001229,PO-001112,OFF-AP-10002203,WH-CENTRAL,2018-06-04,10,Received
RCV-0004460,PO-004050,TEC-AC-10003441,WH-SOUTH,2018-06-04,11,Received
RCV-0002180,PO-001975,OFF-BI-10002824,WH-SOUTH,2018-06-05,23,Received
RCV-0002388,PO-002163,OFF-BI-10004209,WH-SOUTH,2018-06-05,12,Received
RCV-0004629,PO-004210,TEC-MA-10001570,WH-WEST,2018-06-05,11,Received
RCV-0004520,PO-004108,TEC-AC-10004510,WH-WEST,2018-06-06,20,Received
RCV-0002525,PO-002286,OFF-EN-10001141,WH-WEST,2018-06-07,10,Received
RCV-0000838,PO-000761,FUR-FU-10003981,WH-CENTRAL,2018-06-08,11,Received
RCV-0001733,PO-001577,OFF-AR-10004260,WH-CENTRAL,2018-06-08,10,Received
RCV-0002253,PO-002047,OFF-BI-10003429,WH-EAST,2018-06-08,13,Received
RCV-0001324,PO-001202,OFF-AP-10003884,WH-SOUTH,2018-06-09,16,Received
RCV-0002139,PO-001939,OFF-BI-10002432,WH-SOUTH,2018-06-10,19,Received
RCV-0002526,PO-002286,OFF-EN-10001141,WH-WEST,2018-06-10,4,Received
RCV-0004566,PO-004150,TEC-AC-10004992,WH-EAST,2018-06-10,10,Received
RCV-0003162,PO-002859,OFF-PA-10001246,WH-WEST,2018-06-12,17,Received
RCV-0000729,PO-000661,FUR-FU-10002960,WH-SOUTH,2018-06-13,22,Received
RCV-0002148,PO-001947,OFF-BI-10002557,WH-CENTRAL,2018-06-13,16,Received
RCV-0004056,PO-003680,OFF-ST-10004507,WH-EAST,2018-06-13,18,Received
RCV-0004153,PO-003770,OFF-SU-10004231,WH-CENTRAL,2018-06-13,13,Received
RCV-0004723,PO-004298,TEC-PH-10000347,WH-EAST,2018-06-13,16,Received
RCV-0003798,PO-003440,OFF-ST-10001228,WH-WEST,2018-06-14,13,Received
RCV-0000176,PO-000158,FUR-CH-10000863,WH-SOUTH,2018-06-15,14,Received
RCV-0004676,PO-004255,TEC-MA-10003673,WH-EAST,2018-06-15,10,Received
RCV-0000598,PO-000541,FUR-FU-10001731,WH-SOUTH,2018-06-16,16,Received
RCV-0000680,PO-000619,FUR-FU-10002501,WH-CENTRAL,2018-06-16,7,Received
RCV-0002149,PO-001947,OFF-BI-10002557,WH-CENTRAL,2018-06-16,9,Received
RCV-0003106,PO-002808,OFF-PA-10000697,WH-EAST,2018-06-16,14,Received
RCV-0005080,PO-004624,TEC-PH-10004042,WH-CENTRAL,2018-06-17,20,Received
RCV-0004057,PO-003680,OFF-ST-10004507,WH-EAST,2018-06-18,5,Received
RCV-0004486,PO-004076,TEC-AC-10003832,WH-CENTRAL,2018-06-18,10,Received
RCV-0001877,PO-001711,OFF-BI-10000756,WH-CENTRAL,2018-06-19,13,Received
RCV-0001987,PO-001808,OFF-BI-10001525,WH-SOUTH,2018-06-19,12,Received
RCV-0003107,PO-002808,OFF-PA-10000697,WH-EAST,2018-06-19,5,Received
RCV-0004064,PO-003687,OFF-ST-10004804,WH-WEST,2018-06-19,20,Received
RCV-0004065,PO-003688,OFF-ST-10004804,WH-CENTRAL,2018-06-19,24,Received
RCV-0000631,PO-000572,FUR-FU-10001967,WH-SOUTH,2018-06-20,18,Received
RCV-0000870,PO-000790,FUR-FU-10004164,WH-WEST,2018-06-20,13,Received
RCV-0004721,PO-004296,TEC-PH-10000307,WH-WEST,2018-06-20,15,Received
RCV-0001533,PO-001396,OFF-AR-10001954,WH-CENTRAL,2018-06-21,25,Received
RCV-0001761,PO-001605,OFF-AR-10004691,WH-EAST,2018-06-21,23,Received
RCV-0001903,PO-001737,OFF-BI-10000977,WH-SOUTH,2018-06-21,22,Received
RCV-0003835,PO-003472,OFF-ST-10001490,WH-SOUTH,2018-06-21,16,Received
RCV-0004487,PO-004076,TEC-AC-10003832,WH-CENTRAL,2018-06-21,7,Received
RCV-0004859,PO-004422,TEC-PH-10001809,WH-WEST,2018-06-21,23,Received
RCV-0000681,PO-000619,FUR-FU-10002501,WH-CENTRAL,2018-06-22,5,Received
RCV-0001281,PO-001163,OFF-AP-10002906,WH-CENTRAL,2018-06-22,24,Received
RCV-0001341,PO-001218,OFF-AP-10004249,WH-SOUTH,2018-06-22,16,Received
RCV-0004874,PO-004436,TEC-PH-10001924,WH-WEST,2018-06-22,22,Received
RCV-0001574,PO-001435,OFF-AR-10002399,WH-WEST,2018-06-23,12,Received
RCV-0001862,PO-001696,OFF-BI-10000546,WH-CENTRAL,2018-06-23,18,Received
RCV-0003804,PO-003445,OFF-ST-10001291,WH-CENTRAL,2018-06-23,18,Received
RCV-0001353,PO-001228,OFF-AP-10004655,WH-CENTRAL,2018-06-25,15,Received
RCV-0001575,PO-001435,OFF-AR-10002399,WH-WEST,2018-06-25,5,Received
RCV-0003309,PO-002992,OFF-PA-10002036,WH-WEST,2018-06-25,21,Received
RCV-0004097,PO-003718,OFF-SU-10001165,WH-WEST,2018-06-25,13,Received
RCV-0000579,PO-000524,FUR-FU-10001546,WH-SOUTH,2018-06-26,10,Received
RCV-0003111,PO-002812,OFF-PA-10000740,WH-CENTRAL,2018-06-26,13,Received
RCV-0001699,PO-001548,OFF-AR-10003829,WH-EAST,2018-06-27,16,Received
RCV-0002222,PO-002016,OFF-BI-10003166,WH-CENTRAL,2018-06-27,15,Received
RCV-0000159,PO-000144,FUR-CH-10000595,WH-EAST,2018-06-28,9,Received
RCV-0004067,PO-003690,OFF-ST-10004835,WH-EAST,2018-06-28,15,Received
RCV-0004677,PO-004256,TEC-MA-10003674,WH-CENTRAL,2018-06-28,15,Received
RCV-0004887,PO-004447,TEC-PH-10002085,WH-SOUTH,2018-06-28,14,Received
RCV-0001564,PO-001425,OFF-AR-10002257,WH-WEST,2018-06-29,23,Received
RCV-0004296,PO-003896,TEC-AC-10001606,WH-EAST,2018-06-29,14,Received
RCV-0001354,PO-001228,OFF-AP-10004655,WH-CENTRAL,2018-06-30,10,Received
RCV-0001554,PO-001416,OFF-AR-10002135,WH-WEST,2018-06-30,23,Received
RCV-0002639,PO-002387,OFF-EN-10004483,WH-SOUTH,2018-06-30,10,Received
RCV-0004068,PO-003690,OFF-ST-10004835,WH-EAST,2018-06-30,10,Received
RCV-0004888,PO-004447,TEC-PH-10002085,WH-SOUTH,2018-06-30,5,Received
RCV-0000160,PO-000144,FUR-CH-10000595,WH-EAST,2018-07-01,6,Received
RCV-0001915,PO-001747,OFF-BI-10001071,WH-EAST,2018-07-02,19,Received
RCV-0002223,PO-002017,OFF-BI-10003166,WH-EAST,2018-07-02,11,Received
RCV-0002696,PO-002438,OFF-FA-10001332,WH-WEST,2018-07-02,16,Received
RCV-0000163,PO-000147,FUR-CH-10000665,WH-SOUTH,2018-07-04,13,Received
RCV-0001700,PO-001548,OFF-AR-10003829,WH-EAST,2018-07-04,6,Received
RCV-0003037,PO-002745,OFF-PA-10000327,WH-CENTRAL,2018-07-04,17,Received
RCV-0004031,PO-003657,OFF-ST-10004123,WH-EAST,2018-07-04,15,Received
RCV-0005038,PO-004585,TEC-PH-10003505,WH-CENTRAL,2018-07-04,18,Received
RCV-0000148,PO-000134,FUR-CH-10000454,WH-CENTRAL,2018-07-05,19,Received
RCV-0003527,PO-003191,OFF-PA-10003790,WH-EAST,2018-07-05,12,Received
RCV-0004266,PO-003869,TEC-AC-10001284,WH-WEST,2018-07-05,18,Received
RCV-0004966,PO-004518,TEC-PH-10002660,WH-CENTRAL,2018-07-06,9,Received
RCV-0001447,PO-001316,OFF-AR-10001130,WH-CENTRAL,2018-07-07,10,Received
RCV-0004267,PO-003869,TEC-AC-10001284,WH-WEST,2018-07-07,7,Received
RCV-0002217,PO-002011,OFF-BI-10003091,WH-WEST,2018-07-08,10,Received
RCV-0004967,PO-004518,TEC-PH-10002660,WH-CENTRAL,2018-07-08,4,Received
RCV-0000925,PO-000841,FUR-FU-10004909,WH-EAST,2018-07-09,10,Received
RCV-0000222,PO-000201,FUR-CH-10001891,WH-EAST,2018-07-10,15,Received
RCV-0000473,PO-000428,FUR-FU-10000293,WH-CENTRAL,2018-07-10,23,Received
RCV-0003046,PO-002754,OFF-PA-10000357,WH-CENTRAL,2018-07-10,25,Received
RCV-0000886,PO-000805,FUR-FU-10004415,WH-EAST,2018-07-11,14,Received
RCV-0000014,PO-000013,FUR-BO-10000780,WH-CENTRAL,2018-07-12,24,Received
RCV-0000553,PO-000500,FUR-FU-10001290,WH-WEST,2018-07-13,15,Received
RCV-0000926,PO-000841,FUR-FU-10004909,WH-EAST,2018-07-13,5,Received
RCV-0002873,PO-002598,OFF-LA-10002762,WH-WEST,2018-07-14,23,Received
RCV-0000093,PO-000086,FUR-BO-10003966,WH-WEST,2018-07-15,15,Received
RCV-0002691,PO-002433,OFF-FA-10001135,WH-WEST,2018-07-15,10,Received
RCV-0003024,PO-002732,OFF-PA-10000249,WH-EAST,2018-07-15,20,Received
RCV-0003409,PO-003080,OFF-PA-10002749,WH-EAST,2018-07-15,12,Received
RCV-0003454,PO-003122,OFF-PA-10003127,WH-WEST,2018-07-15,24,Received
RCV-0000810,PO-000734,FUR-FU-10003799,WH-CENTRAL,2018-07-16,16,Received
RCV-0000887,PO-000805,FUR-FU-10004415,WH-EAST,2018-07-16,9,Received
RCV-0003118,PO-002819,OFF-PA-10000791,WH-EAST,2018-07-16,12,Received
RCV-0004757,PO-004329,TEC-PH-10000702,WH-WEST,2018-07-16,14,Received
RCV-0001299,PO-001180,OFF-AP-10003278,WH-SOUTH,2018-07-17,14,Received
RCV-0004331,PO-003930,TEC-AC-10002018,WH-EAST,2018-07-17,17,Received
RCV-0004628,PO-004209,TEC-MA-10001148,WH-WEST,2018-07-17,14,Received
RCV-0003465,PO-003133,OFF-PA-10003205,WH-WEST,2018-07-18,10,Received
RCV-0003933,PO-003564,OFF-ST-10002554,WH-EAST,2018-07-18,13,Received
RCV-0000835,PO-000758,FUR-FU-10003976,WH-EAST,2018-07-19,12,Received
RCV-0003517,PO-003181,OFF-PA-10003673,WH-CENTRAL,2018-07-19,18,Received
RCV-0002927,PO-002643,OFF-LA-10003930,WH-WEST,2018-07-20,13,Received
RCV-0002937,PO-002653,OFF-LA-10004272,WH-WEST,2018-07-20,15,Received
RCV-0003992,PO-003621,OFF-ST-10003455,WH-EAST,2018-07-20,18,Received
RCV-0004431,PO-004023,TEC-AC-10003063,WH-WEST,2018-07-20,14,Received
RCV-0004758,PO-004329,TEC-PH-10000702,WH-WEST,2018-07-20,9,Received
RCV-0004912,PO-004471,TEC-PH-10002293,WH-CENTRAL,2018-07-20,11,Received
RCV-0003840,PO-003477,OFF-ST-10001496,WH-CENTRAL,2018-07-21,19,Received
RCV-0004694,PO-004273,TEC-PH-10000004,WH-WEST,2018-07-21,22,Received
RCV-0000694,PO-000631,FUR-FU-10002554,WH-SOUTH,2018-07-22,15,Received
RCV-0001227,PO-001111,OFF-AP-10002191,WH-SOUTH,2018-07-22,12,Received
RCV-0004509,PO-004098,TEC-AC-10004353,WH-EAST,2018-07-22,19,Received
RCV-0000682,PO-000620,FUR-FU-10002501,WH-EAST,2018-07-23,19,Received
RCV-0002570,PO-002326,OFF-EN-10002592,WH-WEST,2018-07-23,12,Received
RCV-0003631,PO-003289,OFF-PA-10004609,WH-WEST,2018-07-23,23,Received
RCV-0004171,PO-003785,OFF-SU-10004768,WH-EAST,2018-07-23,20,Received
RCV-0005068,PO-004613,TEC-PH-10003885,WH-EAST,2018-07-23,13,Received
RCV-0002938,PO-002653,OFF-LA-10004272,WH-WEST,2018-07-24,7,Received
RCV-0002804,PO-002535,OFF-LA-10000634,WH-EAST,2018-07-25,12,Received
RCV-0004240,PO-003846,TEC-AC-10000991,WH-WEST,2018-07-26,16,Received
RCV-0005069,PO-004613,TEC-PH-10003885,WH-EAST,2018-07-26,8,Received
RCV-0000474,PO-000429,FUR-FU-10000293,WH-CENTRAL,2018-07-27,25,Received
RCV-0001224,PO-001108,OFF-AP-10002118,WH-CENTRAL,2018-07-27,13,Received
RCV-0002030,PO-001845,OFF-BI-10001670,WH-EAST,2018-07-27,11,Received
RCV-0002246,PO-002040,OFF-BI-10003355,WH-SOUTH,2018-07-27,25,Received
RCV-0003522,PO-003186,OFF-PA-10003729,WH-CENTRAL,2018-07-27,10,Received
RCV-0000727,PO-000659,FUR-FU-10002937,WH-EAST,2018-07-28,10,Received
RCV-0001445,PO-001314,OFF-AR-10001044,WH-WEST,2018-07-28,14,Received
RCV-0001678,PO-001529,OFF-AR-10003727,WH-SOUTH,2018-07-28,16,Received
RCV-0001228,PO-001111,OFF-AP-10002191,WH-SOUTH,2018-07-29,3,Received
RCV-0001847,PO-001682,OFF-BI-10000404,WH-CENTRAL,2018-07-29,19,Received
RCV-0002091,PO-001900,OFF-BI-10002072,WH-CENTRAL,2018-07-29,20,Received
RCV-0003698,PO-003347,OFF-ST-10000136,WH-EAST,2018-07-29,22,Received
RCV-0005116,PO-004659,TEC-PH-10004522,WH-EAST,2018-07-29,22,Received
RCV-0002393,PO-002167,OFF-BI-10004224,WH-CENTRAL,2018-07-30,15,Received
RCV-0003399,PO-003071,OFF-PA-10002689,WH-WEST,2018-07-30,11,Received
RCV-0005122,PO-004665,TEC-PH-10004536,WH-EAST,2018-07-30,14,Received
RCV-0000248,PO-000225,FUR-CH-10002317,WH-WEST,2018-07-31,10,Received
RCV-0001595,PO-001454,OFF-AR-10002833,WH-SOUTH,2018-08-02,16,Received
RCV-0004943,PO-004499,TEC-PH-10002549,WH-WEST,2018-08-02,9,Received
RCV-0000152,PO-000138,FUR-CH-10000513,WH-WEST,2018-08-03,10,Received
RCV-0000284,PO-000260,FUR-CH-10002780,WH-EAST,2018-08-03,20,Received
RCV-0001819,PO-001656,OFF-BI-10000216,WH-EAST,2018-08-04,13,Received
RCV-0002195,PO-001990,OFF-BI-10002897,WH-EAST,2018-08-05,16,Received
RCV-0002738,PO-002474,OFF-FA-10003059,WH-CENTRAL,2018-08-06,12,Received
RCV-0004944,PO-004499,TEC-PH-10002549,WH-WEST,2018-08-06,7,Received
RCV-0000430,PO-000388,FUR-CH-10004997,WH-CENTRAL,2018-08-07,12,Received
RCV-0001252,PO-001134,OFF-AP-10002472,WH-CENTRAL,2018-08-08,12,Received
RCV-0000988,PO-000898,FUR-TA-10001771,WH-EAST,2018-08-09,10,Received
RCV-0003404,PO-003076,OFF-PA-10002713,WH-SOUTH,2018-08-09,25,Received
RCV-0004046,PO-003671,OFF-ST-10004340,WH-WEST,2018-08-09,25,Received
RCV-0004419,PO-004011,TEC-AC-10003027,WH-WEST,2018-08-09,15,Received
RCV-0004862,PO-004425,TEC-PH-10001817,WH-WEST,2018-08-09,14,Received
RCV-0003470,PO-003138,OFF-PA-10003256,WH-EAST,2018-08-10,24,Received
RCV-0005072,PO-004616,TEC-PH-10003931,WH-CENTRAL,2018-08-11,20,Received
RCV-0004026,PO-003653,OFF-ST-10003996,WH-WEST,2018-08-12,13,Received
RCV-0004778,PO-004347,TEC-PH-10001079,WH-EAST,2018-08-12,18,Received
RCV-0001258,PO-001140,OFF-AP-10002534,WH-WEST,2018-08-13,10,Received
RCV-0001665,PO-001517,OFF-AR-10003602,WH-EAST,2018-08-13,18,Received
RCV-0000989,PO-000898,FUR-TA-10001771,WH-EAST,2018-08-14,4,Received
RCV-0003610,PO-003269,OFF-PA-10004381,WH-CENTRAL,2018-08-14,13,Received
RCV-0004027,PO-003653,OFF-ST-10003996,WH-WEST,2018-08-14,4,Received
RCV-0002183,PO-001978,OFF-BI-10002827,WH-CENTRAL,2018-08-16,25,Received
RCV-0004301,PO-003901,TEC-AC-10001714,WH-CENTRAL,2018-08-17,22,Received
RCV-0001725,PO-001570,OFF-AR-10004062,WH-EAST,2018-08-18,23,Received
RCV-0001871,PO-001705,OFF-BI-10000632,WH-SOUTH,2018-08-18,18,Received
RCV-0002750,PO-002486,OFF-FA-10003495,WH-SOUTH,2018-08-18,11,Received
RCV-0003476,PO-003144,OFF-PA-10003302,WH-CENTRAL,2018-08-18,24,Received
RCV-0000068,PO-000061,FUR-BO-10003034,WH-CENTRAL,2018-08-19,22,Received
RCV-0000121,PO-000111,FUR-BO-10004709,WH-WEST,2018-08-19,18,Received
RCV-0000916,PO-000833,FUR-FU-10004848,WH-WEST,2018-08-19,23,Received
RCV-0004731,PO-004305,TEC-PH-10000439,WH-WEST,2018-08-19,25,Received
RCV-0004779,PO-004347,TEC-PH-10001079,WH-EAST,2018-08-19,7,Received
RCV-0005050,PO-004596,TEC-PH-10003601,WH-EAST,2018-08-19,20,Received
RCV-0000568,PO-000513,FUR-FU-10001473,WH-WEST,2018-08-21,13,Received
RCV-0003491,PO-003159,OFF-PA-10003441,WH-EAST,2018-08-22,11,Received
RCV-0004050,PO-003675,OFF-ST-10004459,WH-EAST,2018-08-22,12,Received
RCV-0004073,PO-003695,OFF-ST-10004950,WH-SOUTH,2018-08-22,25,Received
RCV-0002636,PO-002384,OFF-EN-10004459,WH-CENTRAL,2018-08-24,23,Received
RCV-0002791,PO-002522,OFF-LA-10000305,WH-CENTRAL,2018-08-24,15,Received
RCV-0003686,PO-003336,OFF-ST-10000046,WH-WEST,2018-08-24,16,Received
RCV-0003978,PO-003609,OFF-ST-10003306,WH-WEST,2018-08-24,12,Received
RCV-0004482,PO-004072,TEC-AC-10003709,WH-SOUTH,2018-08-24,25,Received
RCV-0004084,PO-003705,OFF-SU-10000381,WH-CENTRAL,2018-08-25,10,Received
RCV-0000794,PO-000720,FUR-FU-10003708,WH-CENTRAL,2018-08-26,14,Received
RCV-0003216,PO-002906,OFF-PA-10001639,WH-WEST,2018-08-26,12,Received
RCV-0003492,PO-003159,OFF-PA-10003441,WH-EAST,2018-08-26,9,Received
RCV-0003678,PO-003329,OFF-ST-10000025,WH-WEST,2018-08-26,24,Received
RCV-0001201,PO-001089,OFF-AP-10001563,WH-CENTRAL,2018-08-27,15,Received
RCV-0003979,PO-003609,OFF-ST-10003306,WH-WEST,2018-08-27,4,Received
RCV-0000255,PO-000232,FUR-CH-10002331,WH-EAST,2018-08-28,23,Received
RCV-0000966,PO-000878,FUR-TA-10001095,WH-WEST,2018-08-28,13,Received
RCV-0004335,PO-003934,TEC-AC-10002049,WH-WEST,2018-08-28,11,Received
RCV-0004939,PO-004496,TEC-PH-10002538,WH-EAST,2018-08-28,25,Received
RCV-0002711,PO-002450,OFF-FA-10002280,WH-CENTRAL,2018-08-29,24,Received
RCV-0000364,PO-000330,FUR-CH-10003981,WH-EAST,2018-08-30,19,Received
RCV-0001202,PO-001089,OFF-AP-10001563,WH-CENTRAL,2018-08-30,10,Received
RCV-0002987,PO-002699,OFF-PA-10000130,WH-SOUTH,2018-08-30,17,Received
RCV-0003017,PO-002727,OFF-PA-10000241,WH-SOUTH,2018-08-30,14,Received
RCV-0002027,PO-001842,OFF-BI-10001658,WH-WEST,2018-08-31,22,Received
RCV-0003486,PO-003154,OFF-PA-10003424,WH-CENTRAL,2018-08-31,14,Received
RCV-0004542,PO-004128,TEC-AC-10004666,WH-CENTRAL,2018-08-31,14,Received
RCV-0004952,PO-004506,TEC-PH-10002564,WH-WEST,2018-08-31,17,Received
RCV-0000001,PO-000001,FUR-BO-10000112,WH-CENTRAL,2018-09-01,10,Received
RCV-0000404,PO-000366,FUR-CH-10004698,WH-WEST,2018-09-01,13,Received
RCV-0001176,PO-001065,OFF-AP-10001242,WH-WEST,2018-09-01,21,Received
RCV-0003018,PO-002727,OFF-PA-10000241,WH-SOUTH,2018-09-01,4,Received
RCV-0005015,PO-004562,TEC-PH-10003171,WH-SOUTH,2018-09-01,12,Received
RCV-0000451,PO-000409,FUR-FU-10000193,WH-WEST,2018-09-02,10,Received
RCV-0004125,PO-003743,OFF-SU-10002503,WH-WEST,2018-09-02,12,Received
RCV-0002989,PO-002701,OFF-PA-10000141,WH-SOUTH,2018-09-03,13,Received
RCV-0003241,PO-002931,OFF-PA-10001790,WH-SOUTH,2018-09-03,21,Received
RCV-0003848,PO-003484,OFF-ST-10001511,WH-WEST,2018-09-03,23,Received
RCV-0000490,PO-000444,FUR-FU-10000521,WH-EAST,2018-09-04,21,Received
RCV-0001162,PO-001053,OFF-AP-10001005,WH-WEST,2018-09-04,14,Received
RCV-0002358,PO-002136,OFF-BI-10004022,WH-WEST,2018-09-04,7,Received
RCV-0002623,PO-002374,OFF-EN-10004030,WH-SOUTH,2018-09-04,14,Received
RCV-0002665,PO-002410,OFF-FA-10000585,WH-WEST,2018-09-04,25,Received
