product_id,product_name,category,sub_category,supplier_id,supplier_name,default_warehouse_id,lead_time_days,avg_unit_price,standard_unit_cost,reorder_point_qty,target_stock_qty
TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-EAST,13,$19.76,$13.04,5,10
TEC-AC-10001109,Logitech Trackman Marble Mouse,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-EAST,12,$19.75,$13.98,5,10
TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-WEST,8,$29.65,$20.28,5,10
TEC-AC-10001142,First Data FD10 PIN Pad,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-WEST,8,$53.12,$36.87,5,10
TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-CENTRAL,10,$20.58,$13.11,5,10
TEC-AC-10001267,ImationÂ 32GB Pocket Pro USB 3.0Â Flash DriveÂ - 32 GB - Black - 1 P ...,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-EAST,9,$35.84,$25.02,5,10
TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-CENTRAL,7,$34.79,$24.26,5,10
TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-SOUTH,12,$50.96,$35.19,5,10
TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-WEST,11,$32.56,$22.31,5,10
TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-EAST,11,$55.49,$35.10,5,10
TEC-AC-10001445,ImationÂ USB 2.0 SwivelÂ Flash DriveÂ USBÂ flash driveÂ - 4 GB - Pink,Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-WEST,13,$2.16,$1.36,5,10
TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-WEST,10,$45.36,$31.97,5,10
TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-CENTRAL,14,$153.17,$101.60,5,10
TEC-AC-10001542,SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-CENTRAL,7,$5.99,$3.93,5,10
TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-WEST,14,$74.41,$51.30,5,10
TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-EAST,9,$21.85,$13.84,5,10
TEC-AC-10001590,Dell Slim USB Multimedia Keyboard,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-EAST,9,$12.50,$8.59,5,10
TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-CENTRAL,11,$71.88,$48.52,5,10
TEC-AC-10001635,KeyTronicÂ KT400U2 -Â KeyboardÂ - Black,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-CENTRAL,10,$19.53,$12.68,5,10
TEC-AC-10001714,LogitechÂ MX Performance Wireless Mouse,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-CENTRAL,12,$18.53,$12.76,5,10
TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-WEST,8,$52.98,$34.61,5,10
TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-CENTRAL,8,$16.79,$10.81,5,10
TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-WEST,10,$172.98,$114.45,5,10
TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-WEST,11,$66.83,$46.16,5,10
TEC-AC-10001908,Logitech Wireless Headset h800,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-WEST,10,$61.61,$39.19,5,10
TEC-AC-10001956,Microsoft Arc Touch Mouse,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-WEST,13,$59.95,$41.13,5,10
TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-CENTRAL,13,$148.73,$105.23,5,10
TEC-AC-10001998,LogitechÂ LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-EAST,7,$8.02,$5.06,5,10
TEC-AC-10002001,Logitech Wireless Gaming Headset G930,Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-EAST,11,$172.03,$111.86,5,10
TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-WEST,11,$30.13,$19.42,5,10
TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-EAST,8,$4.67,$3.12,5,10
TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-EAST,11,$214.97,$141.04,5,10
TEC-AC-10002076,Microsoft Natural Keyboard Elite,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-CENTRAL,14,$74.85,$50.21,5,10
TEC-AC-10002134,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-CENTRAL,10,$10.18,$7.22,5,10
TEC-AC-10002167,ImationÂ 8gb Micro Traveldrive Usb 2.0Â Flash Drive,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-EAST,12,$22.88,$14.98,5,10
TEC-AC-10002217,ImationÂ Clip USBÂ flash driveÂ - 8 GB,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-WEST,9,$9.77,$6.83,5,10
TEC-AC-10002253,Imation Bio 8GB USBÂ Flash Drive ImationÂ Corp,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-WEST,7,$125.83,$82.51,5,10
TEC-AC-10002305,KeyTronicÂ E03601U1 -Â KeyboardÂ - Beige,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-EAST,14,$24.31,$15.59,5,10
TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-EAST,9,$29.93,$20.23,5,10
TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-CENTRAL,11,$13.16,$9.27,5,10
TEC-AC-10002335,Logitech Media Keyboard K200,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-WEST,12,$36.32,$25.31,5,10
TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-WEST,10,$9.38,$6.08,5,10
TEC-AC-10002370,Maxell CD-R Discs,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-EAST,11,$1.44,$1.00,5,10
TEC-AC-10002380,Sony 8GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-SOUTH,10,$5.44,$3.81,5,10
TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-EAST,7,$21.07,$14.65,5,10
TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-CENTRAL,12,$48.88,$33.03,5,10
TEC-AC-10002473,Maxell 4.7GB DVD-R,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-EAST,8,$36.12,$25.25,5,10
TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-EAST,8,$18.67,$12.77,5,10
TEC-AC-10002558,ImationÂ SwivelÂ Flash DriveÂ USBÂ flash driveÂ - 8 GB,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-EAST,9,$3.75,$2.56,5,10
TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-EAST,11,$157.63,$104.23,5,10
TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-EAST,14,$77.44,$50.53,5,10
TEC-AC-10002637,LogitechÂ VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-EAST,11,$141.25,$91.45,5,10
TEC-AC-10002647,"LogitechÂ Wireless Boombox Speaker - portable - wireless, wired",Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-EAST,8,$40.79,$27.30,5,10
TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-WEST,7,$9.97,$6.88,5,10
TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-EAST,7,$86.59,$55.90,5,10
TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-EAST,10,$213.37,$151.10,5,10
TEC-AC-10002857,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-CENTRAL,11,$5.07,$3.34,5,10
TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-WEST,8,$48.57,$32.43,5,10
TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-CENTRAL,14,$62.36,$44.24,5,10
TEC-AC-10003023,Logitech G105 Gaming Keyboard,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-CENTRAL,9,$20.22,$13.59,5,10
TEC-AC-10003027,ImationÂ 8GB Mini TravelDrive USB 2.0Â Flash Drive,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-WEST,8,$30.65,$20.72,5,10
TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-EAST,9,$236.73,$153.78,5,10
TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-WEST,11,$7.79,$4.93,5,10
TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-WEST,12,$31.27,$20.19,5,10
TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-WEST,13,$110.59,$72.39,5,10
TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-SOUTH,8,$9.09,$5.93,5,10
TEC-AC-10003133,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-CENTRAL,12,$1.51,$1.05,5,15
TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-SOUTH,8,$141.47,$91.50,5,10
TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-CENTRAL,12,$126.62,$86.64,5,10
TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-CENTRAL,14,$23.05,$15.39,5,10
TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-EAST,14,$20.58,$14.45,5,10
TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-SOUTH,10,$22.30,$14.77,5,10
TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-WEST,14,$57.28,$37.93,5,10
TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-CENTRAL,13,$0.51,$1.00,5,10
TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-WEST,13,$10.01,$6.32,5,10
TEC-AC-10003447,Micropad Numeric Keypads,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-EAST,7,$30.48,$21.52,5,10
TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-SOUTH,13,$16.94,$11.19,5,10
TEC-AC-10003590,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-CENTRAL,9,$21.00,$14.14,5,10
TEC-AC-10003610,LogitechÂ Illuminated - Keyboard,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-WEST,12,$76.53,$49.93,5,10
TEC-AC-10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-EAST,14,$8.58,$5.79,5,10
TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-EAST,8,$39.28,$26.37,5,10
TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-CENTRAL,10,$21.07,$14.11,5,10
TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-CENTRAL,10,$0.62,$1.00,5,10
TEC-AC-10003832,LogitechÂ P710e Mobile Speakerphone,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-WEST,9,$156.83,$102.55,5,10
TEC-AC-10003870,LogitechÂ Z-906 Speaker sys - home theater - 5.1-CH,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-WEST,12,$241.99,$167.46,5,10
TEC-AC-10003911,NETGEAR AC1750 Dual Band GigabitÂ Smart WiFi Router,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-WEST,11,$394.49,$250.04,5,10
TEC-AC-10004001,Logitech Wireless Headset H600 Over-The-Head Design,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-CENTRAL,8,$128.97,$88.66,5,10
TEC-AC-10004114,KeyTronicÂ 6101 Series -Â KeyboardÂ - Black,Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-EAST,7,$76.51,$53.14,5,10
TEC-AC-10004127,SanDisk Cruzer 8 GB USB Flash Drive,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-CENTRAL,11,$5.43,$3.57,5,10
TEC-AC-10004145,Logitech diNovo Edge Keyboard,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-CENTRAL,7,$674.14,$460.56,5,10
TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-WEST,13,$81.85,$55.31,5,10
TEC-AC-10004209,Memorex Froggy Flash Drive 4 GB,Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-SOUTH,9,$6.91,$4.40,5,10
TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-WEST,10,$11.01,$6.96,5,10
TEC-AC-10004353,Hypercom P1300 Pinpad,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-CENTRAL,14,$28.68,$18.43,5,10
TEC-AC-10004396,Logitech Keyboard K120,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-CENTRAL,12,$11.20,$7.55,5,10
TEC-AC-10004420,Cherry 142-key Programmable Keyboard,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-WEST,12,$95.94,$61.78,5,10
TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-EAST,8,$65.72,$41.62,5,10
TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-CENTRAL,9,$17.25,$11.21,5,10
TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-CENTRAL,8,$80.00,$50.41,5,10
TEC-AC-10004568,MaxellÂ LTO Ultrium - 800 GB,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-SOUTH,10,$60.20,$41.89,5,10
TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-EAST,7,$96.23,$67.22,5,10
TEC-AC-10004595,First Data TMFD35 PIN Pad,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-CENTRAL,8,$223.12,$143.61,5,10
TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-CENTRAL,14,$3.99,$2.69,5,10
TEC-AC-10004659,ImationÂ Secure+ Hardware Encrypted USB 2.0Â Flash Drive; 16GB,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-CENTRAL,7,$60.56,$38.65,5,10
TEC-AC-10004666,MaxellÂ iVDR EX 500GB Cartridge,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-CENTRAL,11,$296.21,$197.54,5,10
TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-WEST,7,$18.68,$12.52,5,10
TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-CENTRAL,14,$9.49,$6.28,5,10
TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-WEST,13,$15.13,$10.45,5,10
TEC-AC-10004814,Logitech Illuminated Ultrathin Keyboard with Backlighting,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-WEST,9,$42.74,$26.96,5,10
TEC-AC-10004855,V7 USB Numeric Keypad,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-EAST,7,$22.83,$16.02,5,10
TEC-AC-10004859,"Maxell Pro 80 Minute CD-R, 10/Pack",Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-EAST,11,$9.18,$6.22,5,10
TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,Technology,Accessories,SUP-TEC-02,BlueCircuit Supply,WH-EAST,10,$22.78,$15.90,5,10
TEC-AC-10004877,ImationÂ 30456 USBÂ Flash DriveÂ 8GB,Technology,Accessories,SUP-TEC-04,CoreLink Systems,WH-SOUTH,14,$10.28,$6.53,5,10
TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-CENTRAL,9,$23.41,$15.54,5,10
TEC-AC-10004975,Plantronics Audio 995 Wireless Stereo Headset,Technology,Accessories,SUP-TEC-03,Apex Digital Wholesale,WH-CENTRAL,9,$185.34,$129.75,5,10
TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,Technology,Accessories,SUP-TEC-01,Vertex Tech Distribution,WH-EAST,14,$76.00,$52.14,5,10
TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,Technology,Copiers,SUP-TEC-02,BlueCircuit Supply,WH-WEST,14,$183.66,$125.88,5,10
TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,Technology,Copiers,SUP-TEC-03,Apex Digital Wholesale,WH-EAST,9,$491.70,$343.06,5,10
TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,SUP-TEC-04,CoreLink Systems,WH-EAST,13,"$1,559.69","$1,089.27",5,10
TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,Technology,Copiers,SUP-TEC-01,Vertex Tech Distribution,WH-CENTRAL,12,$237.81,$160.86,5,10
TEC-CO-10001766,Canon PC940 Copier,Technology,Copiers,SUP-TEC-02,BlueCircuit Supply,WH-CENTRAL,11,$275.23,$187.05,5,10
TEC-CO-10001943,Canon PC-428 Personal Copier,Technology,Copiers,SUP-TEC-01,Vertex Tech Distribution,WH-CENTRAL,9,$227.61,$151.24,5,10
TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,Technology,Copiers,SUP-TEC-04,CoreLink Systems,WH-EAST,10,$529.17,$339.62,5,10
TEC-CO-10002313,Canon PC1080F Personal Copier,Technology,Copiers,SUP-TEC-03,Apex Digital Wholesale,WH-CENTRAL,8,$486.24,$325.38,5,10
TEC-CO-10003236,Canon Image Class D660 Copier,Technology,Copiers,SUP-TEC-01,Vertex Tech Distribution,WH-SOUTH,7,$326.66,$229.22,5,10
TEC-CO-10003763,Canon PC1060 Personal Laser Copier,Technology,Copiers,SUP-TEC-04,CoreLink Systems,WH-WEST,11,$995.54,$653.88,5,10
TEC-CO-10004115,Sharp AL-1530CS Digital Copier,Technology,Copiers,SUP-TEC-04,CoreLink Systems,WH-EAST,13,$626.65,$408.78,5,10
TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers,SUP-TEC-03,Apex Digital Wholesale,WH-CENTRAL,8,$189.08,$121.14,5,10
TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers,SUP-TEC-04,CoreLink Systems,WH-EAST,7,"$3,753.60","$2,496.58",5,10
TEC-MA-10000010,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,Technology,Machines,SUP-TEC-04,CoreLink Systems,WH-SOUTH,13,$760.00,$529.39,5,10
TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Technology,Machines,SUP-TEC-04,CoreLink Systems,WH-EAST,9,$61.24,$39.02,5,10
TEC-MA-10000045,Zebra ZM400 Thermal Label Printer,Technology,Machines,SUP-TEC-04,CoreLink Systems,WH-EAST,11,"$1,326.80",$924.89,5,10
TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,Technology,Machines,SUP-TEC-02,BlueCircuit Supply,WH-WEST,8,"$2,396.40","$1,698.70",5,10
TEC-MA-10000418,Cubify CubeX 3D Printer Double Head Print,Technology,Machines,SUP-TEC-04,CoreLink Systems,WH-EAST,8,"$1,624.99","$1,070.25",5,10
TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,Technology,Machines,SUP-TEC-02,BlueCircuit Supply,WH-EAST,13,$12.28,$8.08,5,10
TEC-MA-10000488,Bady BDG101FRU Card Printer,Technology,Machines,SUP-TEC-03,Apex Digital Wholesale,WH-WEST,10,$526.66,$365.02,5,10
TEC-MA-10000597,Lexmark S315 Color Inkjet Printer,Technology,Machines,SUP-TEC-04,CoreLink Systems,WH-WEST,14,$45.00,$28.85,5,10
TEC-MA-10000752,Texas Instrument TI-15 Fraction Calculator,Technology,Machines,SUP-TEC-04,CoreLink Systems,WH-EAST,8,$3.05,$2.16,5,16
TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,Technology,Machines,SUP-TEC-03,Apex Digital Wholesale,WH-CENTRAL,10,"$2,422.49","$1,661.40",5,10
TEC-MA-10000864,Cisco 9971 IP Video Phone Charcoal,Technology,Machines,SUP-TEC-01,Vertex Tech Distribution,WH-EAST,14,$258.50,$183.37,5,10
TEC-MA-10000904,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",Technology,Machines,SUP-TEC-03,Apex Digital Wholesale,WH-EAST,9,$171.00,$117.71,5,10
TEC-MA-10000984,Okidata MB760 Printer,Technology,Machines,SUP-TEC-02,BlueCircuit Supply,WH-WEST,9,$519.63,$366.92,5,10
TEC-MA-10001016,Canon PC170 Desktop Personal Copier,Technology,Machines,SUP-TEC-02,BlueCircuit Supply,WH-CENTRAL,7,$65.98,$41.75,5,10
TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Machines,SUP-TEC-03,Apex Digital Wholesale,WH-WEST,10,$126.57,$80.55,5,10
TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",Technology,Machines,SUP-TEC-01,Vertex Tech Distribution,WH-EAST,14,"$4,838.85","$3,202.30",5,10
TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Technology,Machines,SUP-TEC-03,Apex Digital Wholesale,WH-SOUTH,8,"$1,187.49",$752.53,5,10
TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,Technology,Machines,SUP-TEC-02,BlueCircuit Supply,WH-WEST,12,$440.21,$285.48,5,10
TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,Machines,SUP-TEC-02,BlueCircuit Supply,WH-WEST,12,$48.23,$31.56,5,10
TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,Technology,Machines,SUP-TEC-02,BlueCircuit Supply,WH-EAST,14,$120.58,$83.11,5,10
TEC-MA-10001695,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Technology,Machines,SUP-TEC-03,Apex Digital Wholesale,WH-WEST,12,$78.19,$52.37,5,15
TEC-MA-10001856,Okidata C610n Printer,Technology,Machines,SUP-TEC-03,Apex Digital Wholesale,WH-SOUTH,13,$108.17,$68.35,5,10
TEC-MA-10001972,Okidata C331dn Printer,Technology,Machines,SUP-TEC-02,BlueCircuit Supply,WH-WEST,13,$237.32,$160.64,5,10
TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",Technology,Machines,SUP-TEC-01,Vertex Tech Distribution,WH-SOUTH,11,$236.78,$156.19,5,10
TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines,SUP-TEC-02,BlueCircuit Supply,WH-CENTRAL,11,$124.99,$88.06,5,10
TEC-MA-10002178,Cisco CP-7937G Unified IP Conference Station Phone,Technology,Machines,SUP-TEC-02,BlueCircuit Supply,WH-SOUTH,10,$154.60,$103.65,5,10
